"eBird.English.Name.2024","eBird.Scientific.Name.2024","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","rangemean","rangelci","rangerci"
"Indian Pond-Heron","Ardeola grayii","inpher1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","Low","Stable","Moderate Decline","Very Large","24 hour","24 hour","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Indian Pond-Heron","Ardeola grayii","Indian Pond Heron","Ardeola grayii","Least Concern","Schedule-II","","",10000,"X","X","X",444,0.108108108108108,0.502252252252252,0.693693693693694,9.12612612612613,0.540160186003854,79.4100714700448,95.6183665549633,113.538555333505,-0.474042557696367,0.629029191780168,1.7321009412567,101.057614719784,108.519306533627,116.57159864487,100.644844635693,109.197863656657,118.530617760727,100.210481510465,109.883840360391,120.559651753752,99.7631049439187,110.577324877143,122.650974872128,99.3081479972279,111.278406683668,124.800030917248,98.8491789078165,111.987176520423,127.0041520689,98.388616626504,112.703726411158,129.261843903434,97.928145837955,113.428149682848,131.572370944251,299551,299481,299621
"Chinese Pond-Heron","Ardeola bacchus","chpher1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Resident & Summer Migrant",NA,NA,NA,"Chinese Pond-Heron","Ardeola bacchus","Chinese Pond Heron","Ardeola bacchus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Javan Pond-Heron","Ardeola speciosa","japher1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",NA,NA,NA,NA,"24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Javan Pond-Heron","Ardeola speciosa","Javan Pond Heron","Ardeola speciosa","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Cattle-Egret","Ardea coromanda","categr2","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","Low","Stable","Strong Decline","Very Large","24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Eastern Cattle-Egret","Ardea coromanda","","","Not recognized","Schedule-II","","",20000,"X","X","X",468,0.0811965811965812,0.495726495726496,0.696581196581197,8.88247863247863,0.523251100771886,72.1858480156118,86.9978970840291,104.548287864419,-3.10835415400096,-2.4911002117722,-1.87384626954344,72.2904476231152,80.8279837733702,90.4016004513933,69.0336492804393,78.4469189494943,89.179717624707,65.8974256568937,76.137291353091,88.0136564435479,62.8869072836664,73.8969200284738,86.8903513298281,60.002878860759,71.7236917239297,85.8014572616759,57.2437011984978,69.6155587559971,84.7414097480448,54.6063679767399,67.570536942165,83.7063508699649,52.0871083878982,65.586703599767,82.6935102786149,308952,308890,309014
"Great Egret","Ardea alba","greegr","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Great Egret","Ardea alba","Great White Egret","Ardea alba","Least Concern","Schedule-II","","",1000,"X","X","X",333,0.0600600600600601,0.412912912912913,0.645645645645646,10.3903903903904,0.614843202722661,69.7942121357953,92.5231686368296,122.90727789318,-1.35834781421655,0.139250218376454,1.63684825096946,73.9914158833193,86.1833376085223,100.471694853599,72.5303752440764,86.3673289545269,102.961659619086,71.0626547384881,86.5560539272859,105.581464265677,69.6022343792238,86.7495419293374,108.318550764203,68.1576075152246,86.9478230850801,111.165971572568,66.7340310981205,87.1509282478308,114.120141451439,65.3347801292356,87.3588890070575,117.179585254109,63.961874266162,87.571737695791,120.344213714945,265213,265073,265353
"Medium Egret","Ardea intermedia","integr1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Intermediate Egret","Ardea intermedia","Intermediate Egret","Ardea intermedia","Least Concern","Schedule-II","","",1000,"X","X","X",351,0.0512820512820513,0.412037037037037,0.598290598290598,10.1623931623932,0.606720805419938,90.7808147939506,129.306519166041,185.984028591961,-3.4728257235456,-2.1152890097417,-0.757752295937807,69.0858270920718,77.8514091830221,87.8010114888084,66.3058741608994,76.0219252532195,87.2553102686299,63.6149085173449,74.2407379370168,86.7602462490047,61.0197222881093,72.5064669048987,86.3029605290418,58.5227134955684,70.8177737905674,85.8752743243263,56.1237928650736,69.1733608495017,85.4717682537113,53.8214352722183,67.5719696622402,85.0887176847219,51.6132814364001,66.0123798808434,84.7234784952949,278513,278382,278644
"Gray Heron","Ardea cinerea","graher1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","Low","Stable","Uncertain","Very Large","24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Grey Heron","Ardea cinerea","Grey Heron","Ardea cinerea","Least Concern","Schedule-II","","",1000,"X","X","X",370,0.0810810810810811,0.428716216216216,0.62972972972973,10.0135135135135,0.583899857570822,64.3323784940147,84.0894104391452,109.91194427243,-3.9045128273007,-2.6640793423186,-1.42364585733649,60.5560658541025,71.2292115256594,83.8627948610495,57.427741492356,69.156486540054,83.3839887305069,54.4323166929094,67.148259074588,82.9660376724628,51.5757018434916,65.2024131688501,82.5924139337388,48.858372038684,63.3169054531405,82.2526407859078,46.2778185097554,61.4897625594871,81.9398046517492,43.829891575696,59.7190786282311,81.6491779167188,41.5095622191768,58.0030129065418,81.3774251856246,284014,283878,284150
"Purple Heron","Ardea purpurea","purher1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","Low","Stable","Strong Decline","Very Large","24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Purple Heron","Ardea purpurea","Purple Heron","Ardea purpurea","Least Concern","Schedule-II","","",250,"X","X","X",282,0.049645390070922,0.397606382978723,0.617021276595745,10.6099290780142,0.683094528010148,92.295039983941,138.359560874263,211.331595173893,-2.01391399349472,0.541287167307047,3.09648832810882,71.9167153719966,87.4040983359463,106.437463954811,70.3526082083446,87.9477600747395,110.229847301107,68.7844329228144,88.506940324947,114.263765483857,67.2293312047788,89.0818928062116,118.528696126792,65.6975362054183,89.6728788475634,123.021554890331,64.1952155910841,90.2801675717659,127.743873867903,62.7260570498934,90.9040360856096,132.700239089115,61.292186584423,91.54476967633,137.897396875448,239993,239819,240167
"White-bellied Heron","Ardea insignis","whbher2","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",1,NA,NA,"White-bellied Heron","Ardea insignis","White-bellied Heron","Ardea insignis","Critically Endangered","Schedule-I","","",5,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goliath Heron","Ardea goliath","golher1","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",NA,NA,NA,NA,"24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Uncertain",1,NA,NA,"Goliath Heron","Ardea goliath","Goliath Heron","Ardea goliath","Least Concern","Schedule-II","","",1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossy Ibis","Plegadis falcinellus","gloibi","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)","Low","Strong Increase","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Glossy Ibis","Plegadis falcinellus","Glossy Ibis","Plegadis falcinellus","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",235,0.0340425531914894,0.326063829787234,0.536170212765957,10.9787234042553,0.772532413941375,NA,NA,NA,-2.10586000272921,0.548944044493191,3.20374809171559,65.0959835162765,90.5161217603971,126.103629970233,62.3186784899868,90.8871887291496,132.884616156258,59.5966374413123,91.2710181206491,140.227083643111,56.955008690575,91.6677677656921,148.126234226704,54.4070225134189,92.0776009873973,156.591682804152,51.9590273186732,92.5006867096612,165.642530060434,49.6132871093546,92.9371995694742,175.304685827257,47.3695927872043,93.3873200331977,185.60939119078,220134,219916,220352
"Black-headed Ibis","Threskiornis melanocephalus","blhibi1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)","Low","Moderate Increase","Uncertain","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Black-headed Ibis","Threskiornis melanocephalus","Black-headed Ibis","Threskiornis melanocephalus","Least Concern","Schedule-II","","",250,"","X","X",303,0.0363036303630363,0.389438943894389,0.584158415841584,10.7062706270627,0.652803784826377,NA,NA,NA,-1.89770796621641,0.00764626508846027,1.91300049639333,77.2228077376201,90.6428714437591,106.514141593173,75.4340629794336,90.619724898833,109.022202794198,73.6507014849169,90.6042860568008,111.669422966365,71.8877841245,90.5965622976868,114.44162260606,70.1542295813182,90.5965630451925,117.33094032566,68.4553464146233,90.6042997752128,120.333302387267,66.7942431707902,90.6197860252244,123.447014469374,65.1726442791789,90.6430374045543,126.671947932781,244694,244524,244864
"Red-naped Ibis","Pseudibis papillosa","renibi1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)","Low","Strong Increase","Uncertain","Very Large","Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Red-naped Ibis","Pseudibis papillosa","Red-naped Ibis","Pseudibis papillosa","Least Concern","Schedule-II","","",100,"X","X","X",359,0.0278551532033426,0.392757660167131,0.568245125348189,9.79387186629526,0.600618101195661,137.822398520755,204.797288718403,305.421901904468,-2.47883754950873,-0.767296949580394,0.944243650347945,69.6241311004244,80.419367890034,92.9858348232204,67.7256496582116,79.8733683769093,94.3296960207724,65.8505472744138,79.3374649698793,95.7549221168502,64.0105514802104,78.8114972552285,97.2482154524948,62.2122931241593,78.2953083498073,98.8014976361577,60.4594250404984,77.7887448247578,100.409787836641,58.753799421676,77.2916566311634,102.070022566599,57.0961476428997,76.8038970275715,103.780373202471,275370,275242,275498
"Eurasian Spoonbill","Platalea leucorodia","eurspo1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)","Low","Uncertain","Uncertain","Moderate","24 hour","24 hour","Invertebrate","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",NA,NA,NA,"Eurasian Spoonbill","Platalea leucorodia","Eurasian Spoonbill","Platalea leucorodia","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"X","X","X",228,0.0657894736842105,0.351973684210526,0.478070175438596,10.859649122807,0.778420296408592,50.0888530998527,83.7831560857079,137.257870818656,-6.02730287005143,-4.17631558026827,-2.32532829048511,40.2798233265367,55.981507673924,78.0358641759858,36.5538895454513,53.2799010408711,77.9628980983906,33.1396827149819,50.7178656959357,78.0076512567066,30.026082774015,48.2877838615291,78.1402826610137,27.1950954311071,45.9824732925739,78.3421027126179,24.6260088302475,43.7951613471795,78.6009693133894,22.2975303433124,41.7194606577654,78.9087517661947,20.1888861531787,39.749346300556,79.2598745958305,183626,183383,183869
"Osprey","Pandion haliaetus","osprey","Accipitriformes","Pandionidae (Osprey)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Osprey","Pandion haliaetus","Osprey","Pandion haliaetus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","X","X",134,0.0746268656716418,0.286380597014925,0.380597014925373,13.455223880597,0.919601795972338,NA,NA,NA,-800.058403652881,42.6873385569712,885.433080766823,609825.390806093,139365042.409221,271061999679.444,350789.373353135,246109951.137248,4665279011702.46,279781.141287745,634139692.508463,157453310307441,352861.366856012,2151141997.72152,7007336950249992,597919.332316874,8472279033.24873,339660327704234944,1128907.84866625,36130920522.5009,17007709669852510208,2200268.58091971,161421459136.905,8.66711836350999e+20,4330231.16918855,742539808249.063,4.46987474833975e+22,129392,129136,129648
"Black-winged Kite","Elanus caeruleus","bkskit1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Black-winged Kite","Elanus caeruleus","Black-winged Kite","Elanus caeruleus","Least Concern","Schedule-II","Appendix II","",NA,"X","X","X",398,0.0879396984924623,0.449434673366834,0.592964824120603,9.83165829145729,0.559506404950228,33.3110911388709,42.8636688757643,55.9490343379963,-4.45730389428804,-3.5028297025512,-2.54835551081436,58.2271009585048,69.4823912822715,82.9882152163842,54.317676224832,66.4978276013208,81.5056738783797,50.6406943368991,63.6446201313916,80.1087870169203,47.1943580983812,60.9168541455049,78.7777937059203,43.9713048176731,58.308887066021,77.5000345796791,40.9614211124748,55.8153356822706,76.2670250133457,38.1533542554914,53.4310639804337,75.0728400564814,35.535344824787,51.1511715557902,73.9131857342864,315166,315051,315281
"Bearded Vulture","Gypaetus barbatus","lammer1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Moderate Decline","Moderate Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Altitudinal Migrant",NA,NA,NA,"Bearded Vulture","Gypaetus barbatus","Bearded Vulture","Gypaetus barbatus","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egyptian Vulture","Neophron percnopterus","egyvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Moderate Decline","Strong Decline","Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",NA,NA,NA,"Egyptian Vulture","Neophron percnopterus","Egyptian Vulture","Neophron percnopterus","Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",23,0.173913043478261,0.0807453416149068,0.0434782608695652,16.6086956521739,2.00873924973648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15881,15775,15987
"European Honey-buzzard","Pernis apivorus","euhbuz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Winter Migrant",NA,NA,NA,"European Honey-buzzard","Pernis apivorus","European Honey-buzzard","Pernis apivorus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Honey-buzzard","Pernis ptilorhynchus","orihob2","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Low","Stable","Strong Decline","Very Large","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest & Plantation","Resident & Winter Migrant",NA,NA,NA,"Oriental Honey-buzzard","Pernis ptilorhynchus","Oriental Honey-buzzard","Pernis ptilorhynchus","Least Concern","Schedule-II","Appendix II","Appendix II",NA,"X","X","X",271,0.033210332103321,0.411439114391144,0.55719557195572,11.549815498155,0.680380522933227,80.3118266302926,126.31779541638,196.815159340604,-3.98159174630502,-2.55891647402027,-1.13624120173551,60.9437148205904,71.8229897741067,84.7538778670743,57.7922005313633,69.7466183842515,84.3166769705733,54.7761043764282,67.7360773125858,83.9439257908951,51.9012674040908,65.7891351485246,83.6187566901165,49.1680107355426,63.9036403504333,83.3304793095006,46.5736346684555,62.0775182513469,83.0720414341419,44.1137867297833,60.308768181599,82.8386234191466,41.7832366124598,58.5954607036276,82.6268280817195,169464,169434,169494
"Jerdon's Baza","Aviceda jerdoni","jerbaz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Jerdon's Baza","Aviceda jerdoni","Jerdon's Baza","Aviceda jerdoni","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Baza","Aviceda leuphotes","blabaz1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Within-India Migrant",NA,NA,NA,"Black Baza","Aviceda leuphotes","Black Baza","Aviceda leuphotes","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-headed Vulture","Sarcogyps calvus","rehvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Forest","Resident",1,NA,NA,"Red-headed Vulture","Sarcogyps calvus","Red-headed Vulture","Sarcogyps calvus","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",4,NA,0.25,NA,12.5,3.04694382400901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160,3086,3234
"Cinereous Vulture","Aegypius monachus","cinvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Data Deficient","Moderate Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",1,NA,NA,"Cinereous Vulture","Aegypius monachus","Cinereous Vulture","Aegypius monachus","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"White-rumped Vulture","Gyps bengalensis","whrvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"White-rumped Vulture","Gyps bengalensis","White-rumped Vulture","Gyps bengalensis","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",42,0.571428571428571,0.0922619047619048,0.142857142857143,15.5238095238095,1.72412689502122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14349,14224,14474
"Indian Vulture","Gyps indicus","indvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Indian Vulture","Gyps indicus","Indian Vulture","Gyps indicus","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","X",37,0.297297297297297,0.239864864864865,0.189189189189189,14.5135135135135,1.83321016032651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27355,27191,27519
"Slender-billed Vulture","Gyps tenuirostris","slbvul1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",1,NA,NA,"Slender-billed Vulture","Gyps tenuirostris","Slender-billed Vulture","Gyps tenuirostris","Critically Endangered","Schedule-I","Appendix II","Appendix I",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Griffon","Gyps himalayensis","himgri1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Non-specialized","Resident & Winter Migrant",NA,NA,NA,"Himalayan Vulture","Gyps himalayensis","Himalayan Griffon","Gyps himalayensis","Near Threatened","Schedule-I","Appendix II","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Griffon","Gyps fulvus","eurgri1","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Winter Migrant",NA,NA,NA,"Griffon Vulture","Gyps fulvus","Griffon Vulture","Gyps fulvus","Least Concern","Schedule-I","Appendix II","Appendix II",NA,"","","X",1,NA,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1393,1357,1429
