"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","rangemean","rangelci","rangerci"
"Streaked Weaver","Ploceus manyar","strwea2","Passeriformes","Ploceidae (Weavers and Allies)","Moderate","Uncertain","Strong Decline","Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Wetland","Resident",1,NA,NA,"Streaked Weaver","Ploceus manyar","Streaked Weaver","Ploceus manyar","Least Concern","Schedule-II","","",NA,"","","X",10,NA,0.225,0.1,8.1,2.80933333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,0.576,0.576
"Baya Weaver","Ploceus philippinus","baywea1","Passeriformes","Ploceidae (Weavers and Allies)","Low","Stable","Moderate Decline","Very Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","None","Resident",NA,NA,NA,"Baya Weaver","Ploceus philippinus","Baya Weaver","Ploceus philippinus","Least Concern","Schedule-II","","",NA,"","","X",84,0.0119047619047619,0.244047619047619,0.392857142857143,7.66666666666667,1.10217067072951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.595,8.578,8.612
"Finn's Weaver","Ploceus megarhynchus","yelwea1","Passeriformes","Ploceidae (Weavers and Allies)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Wetland","Resident",NA,NA,NA,"Finn's Weaver","Ploceus megarhynchus","Finn's Weaver","Ploceus megarhynchus","Endangered","Schedule-I","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-breasted Weaver","Ploceus benghalensis","benwea1","Passeriformes","Ploceidae (Weavers and Allies)","Low","Data Deficient","Uncertain","Large","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Wetland","Resident",NA,NA,NA,"Black-breasted Weaver","Ploceus benghalensis","Black-breasted Weaver","Ploceus benghalensis","Least Concern","Schedule-II","","",NA,"","","X",12,NA,0.166666666666667,0.166666666666667,12.3333333333333,2.93834970517449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.131,1.118,1.144
"Indian Silverbill","Euodice malabarica","indsil","Passeriformes","Estrildidae (Waxbills and Allies)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Resident",NA,NA,NA,"Indian Silverbill","Euodice malabarica","Indian Silverbill","Euodice malabarica","Least Concern","Schedule-II","","",NA,"","","X",29,NA,0.262931034482759,0.448275862068966,7.93103448275862,1.61289069965601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.802,3.786,3.818
"Scaly-breasted Munia","Lonchura punctulata","nutman","Passeriformes","Estrildidae (Waxbills and Allies)","Low","Uncertain","Uncertain","Very Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","None","Resident",NA,NA,NA,"Scaly-breasted Munia","Lonchura punctulata","Scaly-breasted Munia","Lonchura punctulata","Least Concern","Schedule-II","","",NA,"","","X",103,0.00970873786407767,0.29247572815534,0.388349514563107,7.18446601941748,0.913771102196203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.715,9.7,9.73
"Black-throated Munia","Lonchura kelaarti","bltmun1","Passeriformes","Estrildidae (Waxbills and Allies)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Black-throated Munia","Lonchura kelaarti","Black-throated Munia","Lonchura kelaarti","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-rumped Munia","Lonchura striata","whrmun","Passeriformes","Estrildidae (Waxbills and Allies)","Moderate","Stable","Strong Decline","Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","None","Resident",1,NA,NA,"White-rumped Munia","Lonchura striata","White-rumped Munia","Lonchura striata","Least Concern","Schedule-II","","",NA,"","","X",49,0.0204081632653061,0.24234693877551,0.408163265306122,7.38775510204082,1.53661966667097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.633,5.609,5.657
"Tricolored Munia","Lonchura malacca","trimun","Passeriformes","Estrildidae (Waxbills and Allies)","Moderate","Uncertain","Strong Decline","Large","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indian Subcontinent","Grassland & Scrub","Resident",NA,NA,NA,"Tricoloured Munia","Lonchura malacca","Tricoloured Munia","Lonchura malacca","Least Concern","Schedule-II","","",NA,"","","X",62,0.0161290322580645,0.245967741935484,0.403225806451613,8.56451612903226,1.27214370591615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.412,6.392,6.432
"Chestnut Munia","Lonchura atricapilla","chemun","Passeriformes","Estrildidae (Waxbills and Allies)","","","","","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Grassland & Scrub","Resident",NA,NA,NA,"Chestnut Munia","Lonchura atricapilla","Chestnut Munia","Lonchura atricapilla","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Green Avadavat","Amandava formosa","grnava1","Passeriformes","Estrildidae (Waxbills and Allies)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Plant & Seed","Yes","Yes","No","Central India","Grassland & Scrub","Resident",NA,NA,NA,"Green Munia","Amandava formosa","Green Avadavat","Amandava formosa","Vulnerable","Schedule-I","Appendix II","",NA,"","","X",3,NA,0.416666666666667,NA,7.66666666666667,7.18666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263,0.23,0.296
"Red Avadavat","Amandava amandava","redava","Passeriformes","Estrildidae (Waxbills and Allies)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Grassland & Scrub","Resident",NA,NA,NA,"Red Munia","Amandava amandava","Red Avadavat","Amandava amandava","Least Concern","Schedule-II","","",NA,"","","X",65,0.0153846153846154,0.238461538461538,0.323076923076923,7.63076923076923,1.24672115291917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.209,6.191,6.227
"Alpine Accentor","Prunella collaris","alpacc1","Passeriformes","Prunellidae (Accentors)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Alpine Accentor","Prunella collaris","Alpine Accentor","Prunella collaris","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Altai Accentor","Prunella himalayana","himacc1","Passeriformes","Prunellidae (Accentors)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",1,NA,NA,"Altai Accentor","Prunella himalayana","Altai Accentor","Prunella himalayana","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robin Accentor","Prunella rubeculoides","robacc1","Passeriformes","Prunellidae (Accentors)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","None","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Robin Accentor","Prunella rubeculoides","Robin Accentor","Prunella rubeculoides","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-breasted Accentor","Prunella strophiata","rubacc1","Passeriformes","Prunellidae (Accentors)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident & Altitudinal Migrant",NA,NA,NA,"Rufous-breasted Accentor","Prunella strophiata","Rufous-breasted Accentor","Prunella strophiata","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Accentor","Prunella fulvescens","broacc1","Passeriformes","Prunellidae (Accentors)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,NA,"Brown Accentor","Prunella fulvescens","Brown Accentor","Prunella fulvescens","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-throated Accentor","Prunella atrogularis","bltacc1","Passeriformes","Prunellidae (Accentors)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Black-throated Accentor","Prunella atrogularis","Black-throated Accentor","Prunella atrogularis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Maroon-backed Accentor","Prunella immaculata","mabacc1","Passeriformes","Prunellidae (Accentors)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,NA,"Maroon-backed Accentor","Prunella immaculata","Maroon-backed Accentor","Prunella immaculata","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"House Sparrow","Passer domesticus","houspa","Passeriformes","Passeridae (Old World Sparrows)","Low","Stable","Stable","Very Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","None","Resident & Winter Migrant",NA,NA,NA,"House Sparrow","Passer domesticus","House Sparrow","Passer domesticus","Least Concern","Schedule-II","","",NA,"","X","X",122,0.0327868852459016,0.255122950819672,0.368852459016393,6.20491803278689,0.849930832005332,NA,NA,NA,-5.97830269832182,-3.37447976399921,-0.770656829676595,40.6074687450097,58.5614888347652,84.6309996989315,36.8216436986085,56.6930641223348,87.544090337609,33.3369212384612,54.8923034249914,90.7400653838532,30.1550523063164,53.1565347663991,94.1801155285738,27.2630487446341,51.4831990565639,97.8452975696271,24.6417607135084,49.8698450506756,101.727468267476,22.2699261197308,48.3141245439013,105.824803597974,7.563,7.553,7.573
"Spanish Sparrow","Passer hispaniolensis","spaspa1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Spanish Sparrow","Passer hispaniolensis","Spanish Sparrow","Passer hispaniolensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sind Sparrow","Passer pyrrhonotus","sinspa1","Passeriformes","Passeridae (Old World Sparrows)","Moderate","Data Deficient","Data Deficient","Moderate","Diurnal","Diurnal","Plant & Seed","No","Yes","No","Indus Plains","Open Habitat","Resident",NA,NA,NA,"Sind Sparrow","Passer pyrrhonotus","Sind Sparrow","Passer pyrrhonotus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russet Sparrow","Passer cinnamomeus","russpa2","Passeriformes","Passeridae (Old World Sparrows)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","No","None","None","Resident & Altitudinal Migrant",NA,NA,NA,"Russet Sparrow","Passer cinnamomeus","Russet Sparrow","Passer cinnamomeus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Tree Sparrow","Passer montanus","eutspa","Passeriformes","Passeridae (Old World Sparrows)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","No","None","None","Resident",NA,NA,NA,"Eurasian Tree Sparrow","Passer montanus","Eurasian Tree Sparrow","Passer montanus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yellow-throated Sparrow","Gymnoris xanthocollis","chspet1","Passeriformes","Passeridae (Old World Sparrows)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","None","Forest & Plantation","Resident",NA,NA,NA,"Yellow-throated Sparrow","Gymnoris xanthocollis","Chestnut-shouldered Bush-sparrow","Gymnoris xanthocollis","Least Concern","Schedule-II","","",NA,"","","X",41,NA,0.195121951219512,0.463414634146341,6.39024390243902,1.50095136992246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.883,4.865,4.901
"Rock Sparrow","Petronia petronia","rocpet1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","None","Uncertain",NA,1,NA,"Rock Sparrow","Petronia petronia","Rock Sparrow","Petronia petronia","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pale Rockfinch","Carpospiza brachydactyla","palroc1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Open Habitat","Winter Migrant",NA,1,NA,"Pale Rockfinch","Carpospiza brachydactyla","Pale Sparrow","Carpospiza brachydactyla","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-winged Snowfinch","Montifringilla adamsi","blwsno1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Alpine & Cold Desert","Resident",1,NA,NA,"Black-winged Snowfinch","Montifringilla adamsi","Black-winged Snowfinch","Montifringilla adamsi","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White-rumped Snowfinch","Montifringilla taczanowskii","whrsno1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Alpine & Cold Desert","Resident",NA,1,NA,"White-rumped Snowfinch","Onychostruthus taczanowskii","White-rumped Snowfinch","Onychostruthus taczanowskii","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rufous-necked Snowfinch","Montifringilla ruficollis","runsno1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Alpine & Cold Desert","Resident",NA,NA,NA,"Rufous-necked Snowfinch","Pyrgilauda ruficollis","Rufous-necked Snowfinch","Pyrgilauda ruficollis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blanford's Snowfinch","Montifringilla blanfordi","blasno1","Passeriformes","Passeridae (Old World Sparrows)",NA,NA,NA,NA,"Diurnal","Diurnal","Plant & Seed","No","No","No","None","Alpine & Cold Desert","Resident",NA,NA,NA,"Blanford's Snowfinch","Pyrgilauda blanfordi","Plain-backed Snowfinch","Pyrgilauda blanfordi","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Forest Wagtail","Dendronanthus indicus","forwag1","Passeriformes","Motacillidae (Wagtails and Pipits)","High","Strong Decline","Strong Decline","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest & Plantation","Winter Migrant",1,NA,NA,"Forest Wagtail","Dendronanthus indicus","Forest Wagtail","Dendronanthus indicus","Least Concern","Schedule-I","","Appendix II",NA,"","","X",18,NA,0.270833333333333,0.5,9.94444444444444,2.49272049835795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843,0.843,0.843
"Gray Wagtail","Motacilla cinerea","grywag","Passeriformes","Motacillidae (Wagtails and Pipits)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Grey Wagtail","Motacilla cinerea","Grey Wagtail","Motacilla cinerea","Least Concern","Schedule-II","","Appendix II",NA,"","","X",56,0.0357142857142857,0.256696428571429,0.410714285714286,8.14285714285714,1.45050712135133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.185,2.185,2.185
"Western Yellow Wagtail","Motacilla flava","eaywag1","Passeriformes","Motacillidae (Wagtails and Pipits)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Western Yellow Wagtail","Motacilla flava","Western Yellow Wagtail","Motacilla flava","Least Concern","Schedule-II","","Appendix II",NA,"","","X",48,0.0625,0.25,0.416666666666667,8.77083333333333,1.43807507255449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.078,5.063,5.093
"Eastern Yellow Wagtail","Motacilla tschutschensis","eaywag","Passeriformes","Motacillidae (Wagtails and Pipits)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,NA,"Eastern Yellow Wagtail","Motacilla tschutschensis","Eastern Yellow Wagtail","Motacilla tschutschensis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Citrine Wagtail","Motacilla citreola","citwag","Passeriformes","Motacillidae (Wagtails and Pipits)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant & Localized Summer Migrant",NA,NA,NA,"Citrine Wagtail","Motacilla citreola","Citrine Wagtail","Motacilla citreola","Least Concern","Schedule-II","","Appendix II",NA,"","","X",38,0.0789473684210526,0.276315789473684,0.315789473684211,8.92105263157895,1.60836304476363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.797,1.797,1.797
"White-browed Wagtail","Motacilla maderaspatensis","whbwag1","Passeriformes","Motacillidae (Wagtails and Pipits)","Moderate","Moderate Decline","Strong Decline","Very Large","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","None","Resident",NA,NA,NA,"White-browed Wagtail","Motacilla maderaspatensis","White-browed Wagtail","Motacilla maderaspatensis","Least Concern","Schedule-II","","Appendix II",NA,"","","X",80,0.025,0.2671875,0.3625,7.1625,1.05839296469767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.339,7.323,7.355
"White Wagtail","Motacilla alba","whiwag","Passeriformes","Motacillidae (Wagtails and Pipits)","Moderate","Moderate Decline","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Within-India Migrant & Winter Migrant",NA,NA,NA,"White Wagtail","Motacilla alba","White Wagtail","Motacilla alba","Least Concern","Schedule-II","","Appendix II",NA,"","","X",52,0.0384615384615385,0.274038461538462,0.346153846153846,8.63461538461539,1.27717271633436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.248,4.237,4.259
"Richard's Pipit","Anthus richardi","ricpip1","Passeriformes","Motacillidae (Wagtails and Pipits)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Richard's Pipit","Anthus richardi","Richard's Pipit","Anthus richardi","Least Concern","Schedule-II","","Appendix II",NA,"","","X",2,NA,0.5,NA,12.5,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058,0.058,0.058
"Paddyfield Pipit","Anthus rufulus","oripip1","Passeriformes","Motacillidae (Wagtails and Pipits)","Low","Stable","Uncertain","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Resident",NA,NA,NA,"Paddyfield Pipit","Anthus rufulus","Paddyfield Pipit","Anthus rufulus","Least Concern","Schedule-II","","Appendix II",NA,"","","X",122,0.040983606557377,0.281762295081967,0.434426229508197,6.5983606557377,0.846162934661075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.756,9.743,9.769
"Long-billed Pipit","Anthus similis","lobpip1","Passeriformes","Motacillidae (Wagtails and Pipits)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Grassland & Scrub","Resident & Winter Migrant",NA,NA,NA,"Long-billed Pipit","Anthus similis","Long-billed Pipit","Anthus similis","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Pipit","Anthus godlewskii","blypip1","Passeriformes","Motacillidae (Wagtails and Pipits)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Blyth's Pipit","Anthus godlewskii","Blyth's Pipit","Anthus godlewskii","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tawny Pipit","Anthus campestris","tawpip1","Passeriformes","Motacillidae (Wagtails and Pipits)","Moderate","Moderate Decline","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Winter Migrant",NA,NA,NA,"Tawny Pipit","Anthus campestris","Tawny Pipit","Anthus campestris","Least Concern","Schedule-II","","Appendix II",NA,"","","X",1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
