gridg0,grid_label,total_checklists,wetland_checklists,non_wetland_checklists,wetland_proportion,mean_wetland_probability,n_timegroups,wetland_timegroups
103503,non-wetland,348,25,323,0.07183908045977011,0.11763387117445345,11,
103504,non-wetland,3,0,3,0.0,0.035651662,2,
103505,non-wetland,16,0,16,0.0,0.010596916519225001,4,
103508,non-wetland,2,0,2,0.0,0.0206822173,1,
103510,non-wetland,1,0,1,0.0,1.1792914e-05,1,
103512,non-wetland,1,0,1,0.0,0.04233297,1,
103513,non-wetland,22,0,22,0.0,0.07969971922363638,6,
103514,non-wetland,269,13,256,0.048327137546468404,0.05629270591739331,12,
103515,wetland,108,39,69,0.3611111111111111,0.33434934788942133,10,"2020, 2023"
103516,wetland,14,8,6,0.5714285714285714,0.5082947980105429,5,"2018, 2022, 2024, 2025"
103518,non-wetland,1,0,1,0.0,0.008842692,1,
103519,wetland,5,2,3,0.4,0.2769276063606,3,2015
103520,wetland,6,4,2,0.6666666666666666,0.4729905703333333,3,"2022, 2025"
103521,non-wetland,2,0,2,0.0,0.0,2,
103523,non-wetland,14,0,14,0.0,0.0005022320109357143,3,
103524,wetland,2,2,0,1.0,0.68697166,1,2025
103526,wetland,4,1,3,0.25,0.2598201845,2,2024
103527,wetland,2,1,1,0.5,0.49252166500000005,1,2024
103534,wetland,10,5,5,0.5,0.41336596629999994,3,"2022, 2025"
103535,non-wetland,5,0,5,0.0,0.0091012825252,2,
103536,non-wetland,3,0,3,0.0,0.010123984333333334,2,
103537,wetland,3,2,1,0.6666666666666666,0.6198608553333333,2,2024
103538,non-wetland,17,2,15,0.11764705882352941,0.12237550967995293,5,
103539,non-wetland,15,2,13,0.13333333333333333,0.13495024565923333,2,
103540,non-wetland,1,0,1,0.0,0.003456163,1,
103550,non-wetland,2,0,2,0.0,0.0,1,
103555,non-wetland,1,0,1,0.0,0.031758975,1,
103557,non-wetland,2,0,2,0.0,0.02808454795,1,
103559,wetland,4,3,1,0.75,0.701129875,2,"2023, 2025"
103560,non-wetland,1,0,1,0.0,3.340096e-05,1,
103561,wetland,10,3,7,0.3,0.191334312728,5,"2022, 2024, 2025"
103562,wetland,6,3,3,0.5,0.39066140841696667,3,"2015, 2025"
103563,non-wetland,2,0,2,0.0,0.14796732,1,
103565,wetland,14,8,6,0.5714285714285714,0.5185485700636429,5,"2021, 2023, 2024"
103566,non-wetland,1,0,1,0.0,0.099557385,1,
103569,non-wetland,1,0,1,0.0,0.012719159,1,
103571,non-wetland,2,0,2,0.0,0.0522331095,1,
103572,non-wetland,12,4,8,0.3333333333333333,0.25425186519659165,2,
103573,non-wetland,7,0,7,0.0,0.06994438390414286,2,
103576,non-wetland,21,1,20,0.047619047619047616,0.22152051491269523,6,
103577,wetland,35,14,21,0.4,0.31198349863999997,9,"2019, 2020, 2021, 2024"
103578,non-wetland,2,0,2,0.0,0.165546818922,2,
103579,wetland,2,2,0,1.0,0.75978655,1,2025
103580,non-wetland,4,0,4,0.0,0.00793336698,1,
103581,wetland,10,5,5,0.5,0.516860104,4,"2020, 2022, 2024"
103582,wetland,2,2,0,1.0,0.59238076,1,2020
103599,wetland,2,2,0,1.0,0.77247055,2,"2017, 2025"
103603,non-wetland,6,0,6,0.0,0.0232191244275,1,
103611,wetland,3,1,2,0.3333333333333333,0.46179409666666665,2,2024
103613,wetland,2,2,0,1.0,0.78805363,1,2025
103614,wetland,8,8,0,1.0,0.68515455625,2,"2019, 2025"
103616,wetland,3,3,0,1.0,0.7956313,1,2025
104142,wetland,109,21,88,0.1926605504587156,0.2048025828136789,7,2007-2010
104143,non-wetland,1,0,1,0.0,7.353482e-07,1,
104144,non-wetland,4,0,4,0.0,0.007673885845,1,
104145,non-wetland,3,0,3,0.0,0.006686587,1,
104146,non-wetland,1,0,1,0.0,0.00040949075,1,
104148,non-wetland,1,0,1,0.0,0.046658266,1,
104150,non-wetland,6,0,6,0.0,0.000257164735,1,
104152,wetland,5,2,3,0.4,0.4467905008,2,2017
104155,non-wetland,1,0,1,0.0,0.00013640011,1,
104156,non-wetland,2,0,2,0.0,0.013355928,1,
104157,wetland,6,5,1,0.8333333333333334,0.64988047,2,"2020, 2022"
104158,wetland,23,4,19,0.17391304347826086,0.18810659485722175,7,"2018, 2022"
104159,non-wetland,1,0,1,0.0,0.4949793,1,
104161,wetland,1,1,0,1.0,0.9398343,1,2017
104162,wetland,21,18,3,0.8571428571428571,0.7262571435331,5,"2022, 2023, 2024, 2025"
104163,wetland,33,6,27,0.18181818181818182,0.20034647519221815,7,2024
104164,wetland,49,8,41,0.16326530612244897,0.2251873502035306,10,"2022, 2025"
104165,wetland,57,16,41,0.2807017543859649,0.3024243589978772,11,"2014, 2024, 2025"
104166,wetland,3,3,0,1.0,0.8221208999999999,2,"2020, 2024"
104167,wetland,2,1,1,0.5,0.269110989,2,2020
104168,non-wetland,12,0,12,0.0,0.1002130508625,3,
104169,wetland,8,1,7,0.125,0.18671539825,3,2025
104171,non-wetland,5,0,5,0.0,0.0016361949599999997,3,
104173,wetland,1,1,0,1.0,0.5233634,1,2023
104177,non-wetland,1,0,1,0.0,0.019259067,1,
104178,wetland,2,2,0,1.0,0.9064577,1,2023
104186,non-wetland,2,0,2,0.0,0.006773378595,1,
104187,non-wetland,7,0,7,0.0,0.0799914791042143,3,
104188,wetland,9,2,7,0.2222222222222222,0.1891305940661222,3,2015
104190,non-wetland,3,0,3,0.0,0.09808287802033333,2,
104193,non-wetland,2,0,2,0.0,0.0,1,
104197,wetland,3,1,2,0.3333333333333333,0.2759608546666667,2,2022
104205,non-wetland,2,0,2,0.0,0.00161619251475,1,
104209,non-wetland,1,0,1,0.0,0.06612889,1,
104211,wetland,34,17,17,0.5,0.4223872714486559,9,"2014, 2015, 2017, 2021, 2022, 2023"
104213,wetland,5,4,1,0.8,0.4722032628,3,"2024, 2025"
104214,non-wetland,2,0,2,0.0,0.046386505,2,
104215,wetland,3,1,2,0.3333333333333333,0.2785999751893333,2,2022
104216,non-wetland,1,0,1,0.0,0.43869755,1,
104217,non-wetland,1,0,1,0.0,0.005002275,1,
104218,wetland,1,1,0,1.0,0.62097526,1,2025
104219,non-wetland,1,0,1,0.0,0.25445175,1,
104220,non-wetland,1,0,1,0.0,0.39748964,1,
104223,non-wetland,1,0,1,0.0,0.032,1,
104226,non-wetland,14,0,14,0.0,0.14652742095829288,3,
104227,wetland,103,47,56,0.4563106796116505,0.3948912958157515,10,"2021, 2022"
104228,wetland,6,2,4,0.3333333333333333,0.21082281491584998,3,2019
104229,non-wetland,1,0,1,0.0,1.6291951e-06,1,
104231,wetland,4,2,2,0.5,0.293558592,2,2020
104248,wetland,1,1,0,1.0,0.8091512,1,2023
104253,non-wetland,4,1,3,0.25,0.53564111,1,
104254,non-wetland,8,0,8,0.0,0.37137121625,2,
104261,wetland,4,2,2,0.5,0.51656121,3,2022
104787,wetland,126,13,113,0.10317460317460317,0.2361221077420635,3,2011-2012
104791,wetland,18,11,7,0.6111111111111112,0.39822640412757776,7,"2017, 2019, 2023, 2024, 2025"
104792,wetland,103,10,93,0.0970873786407767,0.11334262885678738,10,2022
104793,non-wetland,1,0,1,0.0,0.017578164,1,
104799,non-wetland,1,0,1,0.0,0.010078,1,
104800,wetland,16,3,13,0.1875,0.169489812739,5,2024
104801,non-wetland,3,0,3,0.0,0.023467067999999997,1,
104803,wetland,3,3,0,1.0,0.6582154466666666,3,"2019, 2020, 2023"
104805,non-wetland,3,0,3,0.0,0.266289397845,2,
104806,non-wetland,27,3,24,0.1111111111111111,0.15063227017925926,3,
104808,wetland,3,2,1,0.6666666666666666,0.57862439,2,2023
104810,non-wetland,3,0,3,0.0,0.158194901241,2,
104811,wetland,3,3,0,1.0,0.80251515,2,"2018, 2019"
104812,wetland,7,3,4,0.42857142857142855,0.503991654,3,"2018, 2021"
104813,non-wetland,1,0,1,0.0,0.00018507597,1,
104814,wetland,1,1,0,1.0,0.95223796,1,2020
104815,non-wetland,3,0,3,0.0,0.024307027999999998,2,
104817,wetland,10,6,4,0.6,0.57417263024,5,"2020, 2023, 2024, 2025"
104818,wetland,2,1,1,0.5,0.27307586907500003,2,2025
104821,wetland,1,1,0,1.0,0.8356873,1,2025
104822,non-wetland,2,0,2,0.0,0.008392467314999999,2,
104823,wetland,10,4,6,0.4,0.3736670246456,4,2025
104824,wetland,2,2,0,1.0,0.9282995199999999,1,2025
104825,non-wetland,2,0,2,0.0,0.094145655,1,
104826,wetland,6,4,2,0.6666666666666666,0.6068069145,2,2025
104827,wetland,3,1,2,0.3333333333333333,0.187437506,2,2022
104828,non-wetland,2,0,2,0.0,0.0223102215,2,
104829,non-wetland,2,0,2,0.0,0.39239126,1,
104830,wetland,1,1,0,1.0,0.82192934,1,2018
104834,non-wetland,1,0,1,0.0,0.0,1,
104837,wetland,14,3,11,0.21428571428571427,0.2583497497728643,8,"2016, 2017"
104838,non-wetland,2,0,2,0.0,1.6129032e-05,1,
104840,non-wetland,1,0,1,0.0,0.12434478,1,
104846,wetland,1,1,0,1.0,0.855312,1,2025
104847,non-wetland,3,1,2,0.3333333333333333,0.4816126233333333,1,
104848,non-wetland,1,0,1,0.0,0.2953856,1,
104849,wetland,1,1,0,1.0,0.9197636,1,2019
104852,non-wetland,1,0,1,0.0,3.118377e-05,1,
104853,non-wetland,2,0,2,0.0,1.20176e-05,1,
104854,non-wetland,1,0,1,0.0,5.3850295e-06,1,
104856,wetland,4,2,2,0.5,0.39150972037,1,2015
104857,wetland,4,1,3,0.25,0.285724508,3,2022
104860,wetland,4,3,1,0.75,0.6074352070835001,2,2023
104861,wetland,2,2,0,1.0,0.7215579,1,2025
104864,non-wetland,1,0,1,0.0,0.041017517,1,
104867,wetland,6,6,0,1.0,0.8368032566666667,1,2025
104869,wetland,3,2,1,0.6666666666666666,0.46164319533333337,1,2025
104870,wetland,1,1,0,1.0,0.8208396,1,2025
104871,wetland,3,2,1,0.6666666666666666,0.59847125,2,2025
104872,wetland,4,2,2,0.5,0.45691818,1,2019
104876,wetland,14,4,10,0.2857142857142857,0.2531056768142857,5,2025
104877,wetland,83,16,67,0.1927710843373494,0.18685935392776146,7,2022
104878,non-wetland,38,2,36,0.05263157894736842,0.08706183580718685,5,
104879,non-wetland,7,0,7,0.0,0.08874771142857142,3,
104883,non-wetland,1,0,1,0.0,0.00015679593,1,
104885,non-wetland,3,0,3,0.0,0.03100048,2,
104888,non-wetland,13,1,12,0.07692307692307693,0.05485408282926153,1,
104889,non-wetland,4,0,4,0.0,0.21267987012545,1,
104895,non-wetland,3,0,3,0.0,0.00015221206,1,
104897,wetland,13,4,9,0.3076923076923077,0.3234086984538462,6,"2022, 2024"
104898,non-wetland,81,22,59,0.2716049382716049,0.23725692371056048,6,
104902,non-wetland,2,0,2,0.0,0.211874016,1,
104904,non-wetland,5,0,5,0.0,0.346100928,2,
104906,non-wetland,1,0,1,0.0,0.033338718,1,
104911,non-wetland,1,0,1,0.0,0.22112606,1,
104914,wetland,2,2,0,1.0,0.84359918,1,2022
105440,wetland,15,15,0,1.0,0.6229460233333334,1,2023
105441,wetland,21,11,10,0.5238095238095238,0.40436125090238095,8,"2013, 2021, 2022, 2025"
105442,non-wetland,38,0,38,0.0,0.007677039315342106,4,
105444,non-wetland,1,0,1,0.0,0.01691864,1,
105445,non-wetland,4,0,4,0.0,0.02632693225,3,
105446,non-wetland,9,0,9,0.0,0.008134858745111112,3,
105449,non-wetland,75,0,75,0.0,0.017254184827292,5,
105450,wetland,8,4,4,0.5,0.521778115,4,"2017, 2024"
105453,non-wetland,3,0,3,0.0,0.011230885133333333,3,
105456,non-wetland,9,1,8,0.1111111111111111,0.17890887342502224,4,
105457,wetland,30,21,9,0.7,0.6255694159199999,11,"2015, 2016, 2017, 2018, 2022, 2023, 2025"
105458,wetland,1,1,0,1.0,0.7307921,1,2025
105459,wetland,4,2,2,0.5,0.345543520625,3,"2018, 2024"
105460,wetland,6,2,4,0.3333333333333333,0.29623580542078337,4,2018
105461,wetland,13,11,2,0.8461538461538461,0.7939336876923077,5,"2013, 2018, 2021, 2022, 2023"
105462,wetland,9,8,1,0.8888888888888888,0.77451496,6,"2016, 2018, 2021, 2023, 2025"
105463,wetland,1,1,0,1.0,0.65326303,1,2016
105464,wetland,1,1,0,1.0,0.8921573,1,2023
105471,wetland,1,1,0,1.0,0.72408104,1,2025
105472,non-wetland,1,0,1,0.0,0.046619147,1,
105473,non-wetland,1,0,1,0.0,0.0009248031,1,
105476,non-wetland,2,0,2,0.0,0.47891977,1,
105478,wetland,5,2,3,0.4,0.378496640804,2,2022
105479,wetland,3,3,0,1.0,0.8551058966666667,1,2025
105480,wetland,6,5,1,0.8333333333333334,0.6913706328666667,2,2025
105481,non-wetland,5,0,5,0.0,0.118823554,2,
105486,non-wetland,1,0,1,0.0,3.8860104e-05,1,
105487,non-wetland,8,0,8,0.0,0.073059587527125,4,
105488,non-wetland,6,0,6,0.0,0.00013346014666666667,2,
105489,wetland,2,1,1,0.5,0.29728000250000003,2,2024
105493,wetland,5,1,4,0.2,0.3196403852,3,2023
105494,non-wetland,1,0,1,0.0,0.0405,1,
105495,non-wetland,1,0,1,0.0,0.015000735,1,
105497,non-wetland,1,0,1,0.0,0.062916666,1,
105501,wetland,2,1,1,0.5,0.4451100314585,2,2020
105502,non-wetland,1,0,1,0.0,3.8860104e-05,1,
105503,non-wetland,12,0,12,0.0,0.018279192758841666,6,
105506,non-wetland,1,0,1,0.0,9.932158e-05,1,
105508,wetland,13,6,7,0.46153846153846156,0.3979066688847539,2,2025
105509,non-wetland,30,0,30,0.0,0.00409374145734,4,
105510,non-wetland,5,0,5,0.0,0.0660134523414,4,
105514,non-wetland,1,0,1,0.0,0.0225,1,
105515,non-wetland,30,4,26,0.13333333333333333,0.10875964441702,2,
105516,wetland,13,10,3,0.7692307692307693,0.6590545584615384,3,"2022, 2023"
105517,wetland,6,5,1,0.8333333333333334,0.7492503403866667,2,"2023, 2025"
105518,non-wetland,5,0,5,0.0,0.0113479505,2,
105520,non-wetland,3,0,3,0.0,0.0181017024,2,
105522,wetland,1,1,0,1.0,0.77210385,1,2025
105524,wetland,4,2,2,0.5,0.3881454425,1,2021
105525,non-wetland,13,2,11,0.15384615384615385,0.13724031598461536,3,
105526,non-wetland,42,6,36,0.14285714285714285,0.21730350845985952,7,
105527,wetland,52,18,34,0.34615384615384615,0.3150538867532596,6,"2022, 2023"
105528,wetland,54,6,48,0.1111111111111111,0.13244596152607221,7,2013
105535,wetland,4,1,3,0.25,0.20038807025000002,2,2020
105537,non-wetland,4,0,4,0.0,0.0065384614,1,
105538,non-wetland,4,0,4,0.0,0.0,1,
105540,non-wetland,3,0,3,0.0,0.015666667,1,
105546,wetland,6,4,2,0.6666666666666666,0.5177805733333334,3,"2017, 2019"
105547,non-wetland,1,0,1,0.0,0.015,1,
105548,non-wetland,1,0,1,0.0,0.0115,1,
105560,non-wetland,1,0,1,0.0,0.00061286194,1,
105561,non-wetland,7,0,7,0.0,0.23874454285714286,2,
105562,wetland,1,1,0,1.0,0.78445315,1,2024
106090,wetland,119,53,66,0.44537815126050423,0.3566578287545227,12,"2007-2010, 2013, 2016, 2021, 2023, 2024"
106091,non-wetland,92,5,87,0.05434782608695652,0.09019694360455217,10,
106092,non-wetland,3,0,3,0.0,0.012579874116,2,
106093,non-wetland,1,0,1,0.0,0.029362073,1,
106095,non-wetland,15,0,15,0.0,0.006579137216093333,4,
106096,non-wetland,4,0,4,0.0,0.0644729065,1,
106097,non-wetland,8,0,8,0.0,0.0876053791425,4,
106099,non-wetland,12,0,12,0.0,0.018401582242,5,
106101,non-wetland,1,0,1,0.0,0.0004052213,1,
106102,non-wetland,9,0,9,0.0,0.010296680050766666,5,
106103,wetland,5,1,4,0.2,0.17108474437899998,4,2022
106104,non-wetland,7,0,7,0.0,0.0008677379174571427,3,
106105,wetland,10,1,9,0.1,0.12366886822600001,6,2016
106106,non-wetland,1,0,1,0.0,0.03723313,1,
106107,wetland,1,1,0,1.0,0.98783094,1,2023
106110,wetland,3,1,2,0.3333333333333333,0.26425039466666667,2,2021
106112,non-wetland,3,0,3,0.0,0.0005427951533333333,1,
106113,wetland,2,2,0,1.0,0.9177784499999999,1,2023
106114,wetland,2,1,1,0.5,0.501277465,1,2019
106115,wetland,1,1,0,1.0,0.7670665,1,2025
106117,wetland,5,4,1,0.8,0.69427019082,3,"2021, 2025"
106118,non-wetland,1,0,1,0.0,0.4583829,1,
106121,wetland,3,1,2,0.3333333333333333,0.32116421433333336,3,2019
106122,wetland,13,11,2,0.8461538461538461,0.7512359262307692,5,"2018, 2019, 2021, 2023, 2025"
106126,wetland,1,1,0,1.0,0.88528436,1,2025
106129,non-wetland,2,0,2,0.0,0.0868105975,1,
106130,non-wetland,3,0,3,0.0,0.021125659,2,
106131,non-wetland,1,0,1,0.0,0.2708907,1,
106132,non-wetland,2,0,2,0.0,0.16968086999999998,2,
106134,non-wetland,1,0,1,0.0,0.21894905,1,
106136,non-wetland,21,1,20,0.047619047619047616,0.061516220645980946,7,
106138,non-wetland,1,0,1,0.0,0.021666666,1,
106141,non-wetland,2,0,2,0.0,0.0025,1,
106142,non-wetland,11,0,11,0.0,0.012641753380863636,1,
106143,non-wetland,2,0,2,0.0,0.0627316825,1,
106149,non-wetland,1,0,1,0.0,3.539823e-05,1,
106152,non-wetland,4,0,4,0.0,0.00736341484755,2,
106153,non-wetland,38,1,37,0.02631578947368421,0.04471880964426316,8,
106154,wetland,6,4,2,0.6666666666666666,0.49031426917158333,2,2020
106156,non-wetland,1,0,1,0.0,0.16461112,1,
106158,non-wetland,8,0,8,0.0,4.9835639875e-05,1,
106159,non-wetland,8,0,8,0.0,0.013539198870000001,1,
106160,non-wetland,10,1,9,0.1,0.166612353,6,
106162,non-wetland,11,0,11,0.0,0.028076517358727272,4,
106163,non-wetland,3,0,3,0.0,1.0861300666666667e-06,2,
106165,non-wetland,41,2,39,0.04878048780487805,0.1022872917232683,8,
106167,non-wetland,6,0,6,0.0,0.15285188933333335,3,
106168,non-wetland,21,0,21,0.0,0.04303563847619048,3,
106169,non-wetland,3,0,3,0.0,0.009047619,1,
106170,wetland,11,7,4,0.6363636363636364,0.6279780609090909,4,"2019, 2023, 2024, 2025"
106171,wetland,2,2,0,1.0,0.50883025,1,2023
106172,non-wetland,4,0,4,0.0,0.19273052000000002,3,
106173,wetland,3,2,1,0.6666666666666666,0.45759554666666663,2,2023
106174,wetland,6,2,4,0.3333333333333333,0.17546384350060004,3,2025
106175,non-wetland,18,2,16,0.1111111111111111,0.1510409016988889,2,
106176,non-wetland,11,0,11,0.0,0.14879508145454545,2,
106177,non-wetland,5,0,5,0.0,0.0115725066854,4,
106178,wetland,7,2,5,0.2857142857142857,0.17459515212514284,4,2022
106189,non-wetland,1,0,1,0.0,0.011681034,1,
106190,non-wetland,4,0,4,0.0,0.08628109,1,
106191,non-wetland,3,0,3,0.0,5.430650333333333e-07,1,
106192,non-wetland,8,0,8,0.0,0.217974297375,3,
106195,non-wetland,2,0,2,0.0,0.010016129,1,
106199,wetland,3,3,0,1.0,0.76848596,1,2021
106202,wetland,3,3,0,1.0,0.8809093,1,2025
106203,wetland,3,2,1,0.6666666666666666,0.70152705,1,2025
106210,non-wetland,1,0,1,0.0,0.00014262063,1,
106216,non-wetland,1,0,1,0.0,0.24846846,1,
106740,non-wetland,2,0,2,0.0,0.0176058625,2,
106741,non-wetland,18,0,18,0.0,0.03373115117055556,6,
106744,non-wetland,1,0,1,0.0,0.013189876,1,
106745,non-wetland,1,0,1,0.0,4.2425225e-05,1,
106746,non-wetland,1,0,1,0.0,7.751938e-05,1,
106747,non-wetland,3,1,2,0.3333333333333333,0.29057070133333335,1,
106748,non-wetland,9,0,9,0.0,0.042854817,4,
106749,non-wetland,10,0,10,0.0,0.05190352431300001,4,
106750,non-wetland,8,0,8,0.0,0.03613479568,4,
106751,non-wetland,3,0,3,0.0,0.007927971533333333,2,
106752,wetland,21,5,16,0.23809523809523808,0.24252439338795237,9,"2013, 2015, 2019"
106753,wetland,90,16,74,0.17777777777777778,0.1845854340011389,12,"2016, 2017"
106754,wetland,8,8,0,1.0,0.80327792625,4,"2016, 2018, 2023, 2025"
106755,non-wetland,7,0,7,0.0,0.0016697944665285715,4,
106757,wetland,9,4,5,0.4444444444444444,0.36847991155555554,5,"2020, 2023, 2024"
106761,wetland,7,4,3,0.5714285714285714,0.5229078571428571,3,2023
106762,wetland,1,1,0,1.0,0.7349992,1,2023
106764,non-wetland,1,0,1,0.0,2.4875622e-05,1,
106765,non-wetland,1,0,1,0.0,0.13939326,1,
106767,non-wetland,10,2,8,0.2,0.25278006746799997,3,
106768,non-wetland,3,0,3,0.0,0.060426969903499994,1,
106771,wetland,2,1,1,0.5,0.4417337025,1,2025
106772,wetland,7,4,3,0.5714285714285714,0.49045786865714286,4,"2019, 2022, 2023"
106773,non-wetland,6,0,6,0.0,0.100061255655,3,
106774,wetland,4,1,3,0.25,0.2133916365,3,2019
106775,wetland,1,1,0,1.0,0.749009,1,2025
106776,non-wetland,5,0,5,0.0,0.00113422430036,3,
106777,non-wetland,1,0,1,0.0,0.041297402,1,
106781,wetland,3,2,1,0.6666666666666666,0.595734171,2,"2024, 2025"
106782,non-wetland,1,0,1,0.0,0.01,1,
106783,non-wetland,47,0,47,0.0,0.00016715792991702126,8,
106784,non-wetland,3,0,3,0.0,0.04133420373333333,3,
106785,non-wetland,4,0,4,0.0,0.031910957875,3,
106786,wetland,3,1,2,0.3333333333333333,0.2822753,2,2024
106788,non-wetland,1,0,1,0.0,0.019462818,1,
106789,non-wetland,1,0,1,0.0,0.06598226,1,
106791,non-wetland,2,0,2,0.0,0.0068838615,1,
106794,non-wetland,1,0,1,0.0,0.005769231,1,
106797,non-wetland,2,0,2,0.0,0.00250538516475,2,
106798,non-wetland,25,3,22,0.12,0.10786279436948,4,
106799,non-wetland,8,0,8,0.0,0.0225925208335625,3,
106800,wetland,4,2,2,0.5,0.4281417,2,2022
106801,non-wetland,7,0,7,0.0,0.008126018519714286,3,
106802,non-wetland,7,0,7,0.0,0.009933055707142856,2,
106803,non-wetland,12,0,12,0.0,0.027478240194125,1,
106804,non-wetland,6,0,6,0.0,0.014896564204916668,3,
106808,non-wetland,138,2,136,0.014492753623188406,0.05038813402285652,10,
106809,non-wetland,212,0,212,0.0,0.029699500579245752,9,
106810,non-wetland,10,1,9,0.1,0.074929592817,4,
106813,non-wetland,14,1,13,0.07142857142857142,0.08909817560814286,6,
106814,wetland,111,26,85,0.23423423423423423,0.238545671859491,11,2022
106815,non-wetland,30,7,23,0.23333333333333334,0.3155879627833333,5,
106816,wetland,14,3,11,0.21428571428571427,0.2644958774563571,3,2025
106817,wetland,5,1,4,0.2,0.2275601007334,3,2024
106818,non-wetland,30,2,28,0.06666666666666667,0.09223031367366666,4,
106819,non-wetland,11,0,11,0.0,0.006240259818181818,3,
106820,non-wetland,3,0,3,0.0,0.008333334,1,
106822,non-wetland,1,0,1,0.0,0.07020238,1,
106823,non-wetland,6,0,6,0.0,0.18127352733333332,2,
106824,non-wetland,14,0,14,0.0,0.11746530485714286,2,
106825,non-wetland,2,0,2,0.0,0.048447512,1,
106826,non-wetland,11,0,11,0.0,0.15506724345454545,3,
106827,non-wetland,2,0,2,0.0,0.062028114,1,
106828,wetland,3,2,1,0.6666666666666666,0.41878329,2,2025
106838,non-wetland,4,0,4,0.0,0.038755383,1,
106843,non-wetland,3,0,3,0.0,0.026333334,1,
106844,non-wetland,1,0,1,0.0,0.011,1,
106849,wetland,7,3,4,0.42857142857142855,0.35161057573971427,3,2019
106853,wetland,3,3,0,1.0,0.86139446,1,2025
106859,non-wetland,1,0,1,0.0,0.0037209303,1,
106860,wetland,26,6,20,0.23076923076923078,0.23037186626615383,6,2023
106865,non-wetland,1,0,1,0.0,0.30562946,1,
107390,non-wetland,93,4,89,0.043010752688172046,0.08733485921483011,6,
107391,non-wetland,15,0,15,0.0,0.007819254124133333,4,
107392,non-wetland,2,0,2,0.0,0.03416140753,1,
107395,non-wetland,20,0,20,0.0,0.0102940798697,1,
107397,non-wetland,91,5,86,0.054945054945054944,0.07826904368544395,11,
107398,wetland,84,5,79,0.05952380952380952,0.07462482496594047,10,2019
107399,wetland,25,2,23,0.08,0.085221268380192,5,"2023, 2024"
107400,wetland,31,14,17,0.45161290322580644,0.407932308058929,10,"2011-2012, 2016, 2019, 2021, 2022, 2023, 2025"
107401,wetland,4,1,3,0.25,0.1531354905,3,2025
107402,non-wetland,6,0,6,0.0,0.11074830404833334,3,
107403,non-wetland,7,0,7,0.0,0.10569739265981429,4,
107404,non-wetland,1,0,1,0.0,0.0007262906,1,
107406,non-wetland,8,0,8,0.0,0.1449932986,2,
107408,wetland,3,1,2,0.3333333333333333,0.48494605999999996,2,2023
107411,non-wetland,3,0,3,0.0,0.1730657733333333,2,
107413,non-wetland,3,0,3,0.0,0.02328166728,3,
107414,wetland,7,1,6,0.14285714285714285,0.16239176946714284,2,2025
107415,non-wetland,8,1,7,0.125,0.10140262306575,4,
107416,wetland,2,2,0,1.0,0.8060328,1,2025
107417,non-wetland,1,0,1,0.0,0.08985572,1,
107419,non-wetland,1,0,1,0.0,0.011960284,1,
107420,non-wetland,1,0,1,0.0,0.00037867352,1,
107421,non-wetland,2,0,2,0.0,0.345645295,1,
